danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,hit
0.574,0.376,0,0.0428,0.367,0.638,0.16,0.834,126.022,190773,-16.715,1
0.316,0.191,7,0.0304,0.877,2.71e-06,0.133,0.173,70.809,289027,-12.738,1
0.786,0.396,2,0.0417,0.857,0.00148,0.067,0.74,103.652,208120,-10.216,1
0.748,0.709,11,0.036,0.183,0.00061,0.0653,0.957,114.216,228773,-10.461,0
0.572,0.753,7,0.0796,0.0473,1.66e-06,0.0285,0.924,201.395,201333,-5.597,1
0.772,0.571,2,0.0461,0.159,0.854,0.0777,0.165,104.997,306212,-17.383,0
0.432,0.832,5,0.0416,0.0893,0.923,0.101,0.933,147.368,227080,-9.405,0
0.615,0.62,6,0.0515,0.224,7.17e-05,0.212,0.796,133.56,878760,-12.749,1
0.579,0.988,10,0.0573,0.00065,0.843,0.232,0.546,174.723,397037,-6.058,0
0.61,0.772,2,0.0944,0.227,0.0,0.0916,0.719,145.209,185840,-7.193,1
0.525,0.301,8,0.0444,0.992,0.0126,0.141,0.7,96.989,164624,-14.107,1
0.573,0.629,9,0.0352,0.711,0.0,0.11,0.844,151.634,119493,-8.615,1
0.564,0.388,5,0.0276,0.408,0.0,0.34,0.483,120.205,142920,-6.987,1
0.0,0.318,1,0.0,0.988,0.0,0.482,0.0,0.0,12667,-10.691,0
0.505,0.69,2,0.0495,0.576,0.78,0.365,0.591,82.735,259267,-6.679,1
0.365,0.26,7,0.0298,0.343,0.0158,0.0879,0.579,66.792,128533,-18.885,1
0.755,0.82,9,0.0881,0.561,0.0,0.853,0.892,92.886,154427,-6.585,1
0.515,0.259,0,0.0784,0.976,0.0385,0.162,0.569,109.811,194240,-10.021,0
0.49,0.217,7,0.0494,0.894,0.527,0.124,0.167,146.286,196209,-14.21,1
0.69,0.627,2,0.0519,0.0526,0.000131,0.0953,0.342,110.557,215560,-8.316,1
0.606,0.774,7,0.0327,0.179,1.84e-06,0.0755,0.759,171.967,274560,-7.53,1
0.154,0.292,8,0.037,0.652,1.44e-05,0.16,0.39,199.908,148333,-14.318,1
0.941,0.265,9,0.295,0.491,0.0,0.0656,0.879,117.994,148480,-13.171,0
0.668,0.278,5,0.0272,0.79,0.00198,0.104,0.593,82.128,159505,-9.207,1
0.36,0.252,5,0.0307,0.867,0.0,0.0898,0.158,175.504,289240,-9.035,1
0.655,0.593,6,0.0371,0.359,0.00131,0.13,0.376,110.062,340800,-2.28,1
0.801,0.148,9,0.0833,0.762,0.00195,0.101,0.341,151.967,117547,-21.239,0
0.494,0.921,7,0.0324,0.594,0.0,0.0813,0.858,147.137,165401,-2.22,1
0.566,0.693,4,0.0533,0.0187,6.46e-06,0.42,0.484,69.929,237573,-7.063,1
0.674,0.787,1,0.0751,0.0352,0.0,0.189,0.628,139.896,223600,-9.375,1
0.497,0.616,6,0.0265,0.105,0.0,0.106,0.295,140.19,238107,-5.466,1
0.673,0.491,3,0.0732,0.222,5.93e-06,0.0857,0.965,199.405,182387,-8.283,1
0.517,0.995,10,0.427,0.00405,0.909,0.21,0.0444,137.039,27893,-1.378,1
0.448,0.721,4,0.062,0.244,1.22e-06,0.0787,0.351,123.934,291840,-6.643,0
0.592,0.759,1,0.0347,0.557,0.00394,0.202,0.955,102.201,88427,-15.221,0
0.656,0.459,8,0.0574,0.296,2.47e-05,0.658,0.515,95.946,261907,-10.543,1
0.561,0.576,4,0.083,0.827,6.37e-05,0.719,0.538,143.193,270760,-9.794,0
0.151,0.317,0,0.0338,0.911,0.184,0.415,0.0518,63.539,1809345,-12.761,1
0.167,0.862,7,0.0687,0.00124,0.826,0.379,0.237,115.152,291040,-4.067,1
0.772,0.836,9,0.0358,0.233,0.233,0.0614,0.867,109.85,265467,-4.548,1
0.625,0.731,7,0.04,0.0446,0.00167,0.0652,0.832,134.825,298573,-11.171,1
0.625,0.897,1,0.091,0.00577,0.00059,0.297,0.387,140.034,272501,-6.474,0
0.157,0.846,6,0.0634,5.17e-06,0.866,0.328,0.258,105.106,525468,-8.606,0
0.497,0.246,0,0.0402,0.642,0.926,0.705,0.128,110.683,342840,-26.624,1
0.644,0.464,7,0.0415,0.371,9.51e-06,0.126,0.36,144.48,199867,-6.952,1
0.565,0.516,2,0.345,0.0973,0.0,0.151,0.394,92.315,227533,-4.75,1
0.846,0.784,6,0.047,0.000445,0.0461,0.137,0.469,126.005,387267,-8.898,1
0.0645,0.103,10,0.0464,0.486,0.837,0.128,0.0394,66.077,214933,-28.584,0
0.587,0.424,5,0.0476,0.933,0.0113,0.217,0.841,106.159,183960,-12.614,1
0.56,0.591,4,0.0534,0.715,0.000464,0.14,0.563,100.849,286760,-11.03,1
0.724,0.462,6,0.0345,0.489,0.258,0.0759,0.493,78.996,309280,-7.806,0
0.612,0.665,2,0.0376,0.068,0.0,0.0956,0.608,117.322,199400,-5.896,0
0.197,0.418,7,0.0342,0.534,0.0866,0.222,0.321,81.224,199573,-9.052,0
0.411,0.34,0,0.0281,0.195,0.839,0.0512,0.625,109.194,293227,-12.222,0
0.895,0.592,11,0.281,0.0482,5.77e-05,0.0776,0.758,89.928,158253,-5.407,0
0.392,0.918,4,0.0531,4.05e-05,0.0,0.115,0.392,155.997,222773,-5.501,0
0.838,0.655,8,0.0471,0.501,0.0,0.0585,0.846,102.489,302613,-5.747,1
0.49,0.662,8,0.0398,0.664,0.358,0.611,0.865,138.901,145080,-11.217,1
0.643,0.469,9,0.0396,0.734,0.000178,0.106,0.137,125.13,184600,-9.656,0
0.594,0.724,7,0.263,0.00282,7.71e-06,0.0886,0.732,75.123,234773,-7.568,1
0.0,0.143,6,0.0,0.933,0.0,0.39,0.0,0.0,12987,-18.151,1
0.189,0.253,8,0.0466,0.133,0.821,0.089,0.0396,138.98,424867,-19.55,1
0.759,0.466,5,0.039,0.238,0.0,0.194,0.857,80.997,236983,-7.822,1
0.143,0.365,8,0.0368,0.406,0.437,0.16,0.181,83.906,157079,-14.075,1
0.343,0.555,3,0.0391,0.0122,0.00762,0.137,0.404,82.082,189600,-10.915,1
0.643,0.262,10,0.0388,0.955,6.9e-06,0.0646,0.507,82.04,156467,-7.88,1
0.393,0.573,9,0.0322,0.0948,0.0,0.297,0.77,204.432,181640,-6.553,1
0.662,0.826,0,0.0411,0.68,0.0488,0.0574,0.963,99.846,180880,-5.568,0
0.692,0.788,0,0.138,0.476,0.0,0.149,0.657,114.67,196947,-6.881,1
0.42,0.137,9,0.0398,0.978,2.61e-06,0.14,0.329,145.554,166452,-17.623,0
0.403,0.988,7,0.119,0.000868,3.22e-05,0.154,0.463,89.079,154280,-4.078,1
0.465,0.199,2,0.0535,0.766,0.00432,0.677,0.207,109.926,549640,-17.019,0
0.627,0.43,9,0.035,0.653,0.865,0.759,0.16,127.942,303720,-9.799,0
0.498,0.647,9,0.0298,0.229,0.000636,0.0968,0.485,122.393,226920,-6.668,1
0.623,0.861,0,0.0331,0.000733,0.000306,0.206,0.789,122.022,296800,-6.796,1
0.293,0.316,6,0.0319,0.397,0.817,0.244,0.289,85.936,326467,-19.948,1
0.33,0.282,10,0.0411,0.919,0.93,0.134,0.199,77.592,77613,-19.104,1
0.245,0.243,7,0.0382,0.785,0.967,0.123,0.0393,140.514,410320,-20.502,1
0.237,0.182,8,0.0583,0.932,0.97,0.128,0.138,66.05,39010,-31.891,1
0.528,0.78,4,0.329,0.0443,1.13e-06,0.236,0.496,187.963,274400,-11.026,0
0.273,0.381,7,0.036,0.845,2.52e-05,0.929,0.243,70.734,139853,-9.347,1
0.398,0.309,7,0.0285,0.709,2.45e-06,0.125,0.148,155.684,238920,-8.971,1
0.614,0.456,7,0.026,0.651,3.87e-06,0.1,0.302,82.505,235173,-9.049,0
0.585,0.649,0,0.108,0.119,7.9e-05,0.0541,0.728,171.671,232840,-7.45,1
0.597,0.368,7,0.0524,0.0225,0.909,0.0836,0.895,80.993,194267,-20.026,1
0.734,0.557,8,0.061,0.44,0.0,0.0676,0.709,123.025,248893,-9.908,1
0.627,0.127,2,0.0679,0.811,0.0153,0.116,0.357,86.879,184067,-21.545,0
0.59,0.705,11,0.0689,0.835,0.000296,0.0849,0.597,81.28,174987,-7.657,0
0.679,0.517,0,0.0448,0.0756,2.42e-06,0.149,0.57,144.006,259227,-10.232,0
0.684,0.954,11,0.519,0.669,0.0,0.0509,0.256,90.026,226667,-6.549,0
0.311,0.167,3,0.0305,0.989,0.0334,0.0977,0.391,101.709,241867,-22.577,1
0.479,0.881,8,0.034,0.364,0.00139,0.341,0.388,94.367,210093,-11.344,0
0.553,0.122,10,0.0481,0.983,0.0,0.242,0.488,85.96,181394,-16.3,1
0.599,0.937,2,0.438,0.0694,0.0,0.228,0.326,169.623,260120,-4.351,1
0.898,0.499,2,0.0758,0.00793,0.636,0.0443,0.817,135.408,235067,-8.792,0
0.866,0.733,5,0.161,0.0374,0.000207,0.278,0.916,149.951,221796,-6.808,0
0.386,0.943,11,0.104,0.000558,0.00058,0.963,0.276,95.472,135533,-6.405,1
0.425,0.283,2,0.0315,0.759,5.38e-06,0.156,0.389,94.845,131440,-9.177,1
0.621,0.918,1,0.291,0.147,0.0,0.346,0.79,126.315,180000,-1.809,1
0.558,0.174,4,0.0467,0.99,0.0,0.0765,0.325,110.721,142973,-10.161,1
0.352,0.984,1,0.263,0.284,1.03e-06,0.86,0.247,118.899,674933,-3.34,1
0.651,0.331,9,0.0356,0.769,0.00305,0.191,0.434,84.911,359533,-13.073,0
0.741,0.865,11,0.0591,0.0726,0.565,0.0832,0.668,110.955,212587,-7.185,0
0.601,0.436,2,0.946,0.512,0.0,0.0983,0.4,86.948,92988,-16.322,0
0.482,0.948,9,0.0776,0.00121,0.000257,0.153,0.533,88.894,192440,-5.069,1
0.367,0.726,5,0.0311,0.0113,0.00809,0.514,0.797,177.446,255933,-9.73,1
0.337,0.991,8,0.103,0.00144,5.06e-05,0.174,0.29,157.841,81680,-6.097,1
0.21,0.677,0,0.0374,0.00281,0.67,0.165,0.114,154.921,529427,-7.146,0
0.77,0.797,5,0.0563,0.0049,0.705,0.0605,0.691,127.992,432147,-8.74,0
0.679,0.788,5,0.0298,0.798,0.802,0.136,0.729,109.532,319800,-7.156,1
0.572,0.454,1,0.129,0.812,0.0,0.332,0.842,144.578,154293,-7.203,1
0.186,0.292,7,0.0329,0.844,0.0,0.0806,0.239,178.139,191307,-13.261,1
0.602,0.539,6,0.0273,0.5,0.0,0.342,0.735,133.433,239160,-8.366,1
0.56,0.722,5,0.0998,0.0723,0.0,0.129,0.519,121.938,223933,-5.656,0
0.596,0.909,0,0.304,0.43,0.0,0.465,0.802,134.538,153280,-8.203,1
0.62,0.416,6,0.0439,0.558,0.0,0.0598,0.228,72.012,403240,-11.436,1
0.856,0.66,9,0.0303,0.629,0.0,0.206,0.781,125.041,174520,-4.852,1
0.786,0.718,10,0.0428,0.421,0.0,0.223,0.888,119.925,109827,-7.622,1
0.711,0.358,2,0.942,0.818,0.0,0.0989,0.227,127.818,574373,-21.904,1
0.365,0.74,8,0.0696,0.582,0.17,0.299,0.247,81.737,277133,-7.845,1
0.307,0.881,2,0.0925,0.118,0.0106,0.0337,0.873,139.666,339467,-5.507,1
0.691,0.761,10,0.0383,0.00401,0.0016,0.0523,0.559,130.952,228160,-6.4,0
0.459,0.43,5,0.0816,0.832,2.69e-05,0.248,0.494,85.723,160800,-9.231,1
0.74,0.569,11,0.0453,0.0725,0.00855,0.325,0.851,121.005,191880,-9.694,1
0.43,0.214,1,0.0465,0.892,8.51e-05,0.105,0.48,122.765,264693,-15.681,1
0.675,0.727,8,0.0319,0.383,3.53e-06,0.103,0.757,127.116,219720,-4.105,0
0.734,0.577,3,0.0656,0.184,0.316,0.0777,0.84,83.982,214467,-5.526,1
0.741,0.692,2,0.0796,0.0583,0.0,0.132,0.704,115.428,273160,-11.27,1
0.721,0.402,6,0.0754,0.2,0.154,0.0895,0.428,148.041,262525,-16.842,0
0.85,0.733,7,0.226,0.068,0.0,0.104,0.933,79.997,262594,-4.048,1
0.0,0.0208,0,0.0,0.979,0.797,0.0,0.0,0.0,6477,-23.942,0
0.719,0.563,4,0.141,0.0119,2.93e-06,0.176,0.476,95.963,259505,-7.535,0
0.758,0.864,4,0.13,0.657,0.0044,0.152,0.969,100.414,62560,-5.304,1
0.924,0.743,1,0.421,0.3,0.0,0.889,0.751,117.002,264667,-7.376,1
0.574,0.226,8,0.829,0.657,0.0,0.774,0.449,132.162,44280,-19.926,1
0.553,0.287,5,0.161,0.909,0.00366,0.863,0.639,100.889,343867,-16.945,1
0.75,0.263,4,0.0635,0.793,0.00347,0.351,0.845,98.081,191869,-15.317,1
0.504,0.593,2,0.0273,0.00162,0.0,0.108,0.674,127.691,164560,-8.919,1
0.477,0.488,6,0.0263,0.175,2.69e-06,0.121,0.172,136.129,225027,-6.508,0
0.659,0.208,0,0.0629,0.995,0.0274,0.125,0.67,119.84,198583,-15.914,1
0.406,0.247,5,0.0678,0.979,0.0111,0.193,0.227,85.777,185867,-14.296,1
0.76,0.81,1,0.0663,0.000104,0.848,0.0945,0.492,150.106,193053,-11.503,1
0.211,0.18,5,0.0394,0.549,1.15e-06,0.12,0.197,90.001,135773,-14.378,0
0.706,0.372,2,0.0308,0.649,1.83e-06,0.132,0.695,122.888,192000,-11.186,1
0.371,0.731,9,0.0396,1.7e-05,2.59e-05,0.278,0.224,143.015,238573,-4.871,1
0.789,0.767,1,0.144,0.0648,0.0,0.165,0.886,101.582,209133,-7.927,1
0.632,0.47,1,0.0448,0.718,0.0058,0.104,0.865,125.987,149360,-10.661,0
0.402,0.19,4,0.036,0.793,0.0,0.697,0.251,151.235,166560,-13.626,1
0.787,0.846,0,0.0564,0.0123,0.0506,0.1,0.569,122.991,490867,-5.472,0
0.713,0.509,3,0.128,0.343,0.0,0.111,0.783,126.289,159600,-8.415,1
0.721,0.628,5,0.0364,0.256,0.0,0.0797,0.868,88.985,170427,-9.046,0
0.659,0.742,4,0.365,0.0393,0.0,0.23,0.787,85.704,224053,-6.15,0
0.535,0.635,7,0.0573,0.302,0.0,0.159,0.887,175.273,114253,-11.322,1
0.44,0.106,5,0.0366,0.965,0.000139,0.167,0.394,91.538,298560,-24.773,1
0.467,0.768,9,0.0422,0.015,0.0219,0.0983,0.46,140.436,274093,-10.605,1
0.699,0.63,4,0.304,0.829,0.0185,0.0944,0.521,81.743,245493,-11.617,1
0.712,0.84,8,0.109,0.737,1.04e-05,0.238,0.862,123.304,156353,-2.759,1
0.302,0.893,7,0.119,2.82e-05,7.87e-05,0.801,0.29,127.078,241040,-7.522,1
0.497,0.609,11,0.0447,0.674,9.5e-05,0.154,0.335,169.879,256160,-7.14,0
0.784,0.595,1,0.214,0.0581,0.00045,0.23,0.456,90.988,258293,-7.936,1
0.24,0.214,0,0.034,0.0378,0.0972,0.107,0.0525,137.768,311160,-18.023,1
0.369,0.771,0,0.224,0.0844,0.000762,0.987,0.685,139.026,300773,-12.679,1
0.88,0.59,2,0.0356,0.933,0.125,0.126,0.96,117.512,143293,-4.452,1
0.595,0.423,0,0.0359,0.143,0.00183,0.21,0.745,81.757,163133,-13.168,1
0.984,0.395,11,0.0653,0.0236,8.36e-05,0.0654,0.922,118.089,196200,-11.838,1
0.525,0.918,2,0.0543,0.000356,0.566,0.0904,0.655,129.727,209600,-4.512,1
0.56,0.678,7,0.0259,0.000296,0.00356,0.0606,0.319,150.124,290333,-5.141,1
0.413,0.992,9,0.375,0.0093,0.000562,0.232,0.29,166.906,207773,-3.923,0
0.624,0.88,5,0.0476,0.566,0.0,0.327,0.709,135.019,186440,-3.152,1
0.536,0.72,9,0.0386,0.0996,0.00023,0.0502,0.838,116.183,313133,-9.258,1
0.562,0.409,4,0.0324,0.264,0.0,0.16,0.929,80.409,134493,-16.625,1
0.816,0.42,0,0.109,0.00189,0.686,0.059,0.852,141.953,175733,-10.829,1
0.651,0.528,0,0.04,0.422,0.015,0.344,0.908,123.266,197147,-11.555,1
0.503,0.182,3,0.0302,0.807,3.8e-05,0.0923,0.293,102.748,190427,-14.824,1
0.464,0.999,2,0.156,0.00138,0.0,0.285,0.148,115.807,95853,-2.242,1
0.46,0.847,6,0.153,0.0205,0.105,0.385,0.174,95.444,217227,-9.548,1
0.477,0.715,8,0.0329,0.037,0.00852,0.0991,0.891,116.102,249893,-7.81,1
0.749,0.705,2,0.0303,0.0197,0.139,0.172,0.727,89.992,277773,-7.062,1
0.686,0.547,7,0.193,0.0119,0.0,0.0442,0.737,90.263,269760,-11.19,1
0.273,0.996,2,0.399,0.00126,0.0157,0.309,0.0492,114.835,165616,-6.068,1
0.645,0.704,0,0.0309,0.0592,0.0,0.17,0.475,116.818,187933,-5.437,1
0.575,0.825,10,0.0634,0.249,0.0,0.317,0.908,129.82,246067,-5.622,1
0.671,0.802,1,0.0378,0.00503,0.0946,0.0879,0.827,124.975,273533,-6.947,1
0.838,0.742,6,0.305,0.0719,0.0,0.269,0.719,97.013,161400,-9.032,0
0.634,0.677,4,0.0278,0.018,0.0154,0.946,0.535,110.919,294147,-7.149,0
0.299,0.97,9,0.0799,0.0011,0.00752,0.0994,0.232,153.528,144467,-7.494,1
0.662,0.35,5,0.033,0.14,0.84,0.117,0.0393,126.086,426000,-13.381,1
0.481,0.916,1,0.0449,0.0241,9.97e-05,0.057,0.853,183.701,187240,-4.349,1
0.457,0.357,0,0.0326,0.241,6.79e-05,0.0625,0.0396,118.029,258267,-12.636,1
0.242,0.261,3,0.0335,0.97,0.000253,0.1,0.386,203.913,190653,-7.895,1
0.572,0.517,2,0.0277,0.0589,0.0676,0.0776,0.493,115.44,288467,-7.834,1
0.622,0.3,5,0.0259,0.758,0.000127,0.332,0.34,82.02,191960,-12.789,1
0.57,0.943,0,0.0687,0.00179,7.24e-06,0.296,0.813,132.049,233600,-2.802,1
0.591,0.342,4,0.0319,0.93,2.39e-05,0.0968,0.179,84.678,182333,-8.3,1
0.588,0.649,1,0.484,0.321,0.0,0.299,0.886,85.02,124200,-9.808,0
0.756,0.804,11,0.131,0.00608,0.761,0.526,0.332,108.056,387333,-8.371,1
0.844,0.475,11,0.414,0.00503,0.0,0.19,0.658,88.107,198467,-9.027,1
0.671,0.969,4,0.0475,0.000475,0.822,0.0471,0.288,130.0,475640,-5.683,0
0.639,0.762,4,0.0701,0.406,0.524,0.0563,0.93,137.165,255440,-5.76,0
0.423,0.121,2,0.0324,0.962,0.000205,0.119,0.16,93.463,338333,-13.303,0
0.538,0.0592,4,0.042,0.8,0.000103,0.0859,0.326,151.503,241067,-17.066,1
0.511,0.781,9,0.0426,0.00143,0.0,0.0826,0.424,133.575,292827,-4.641,1
0.533,0.437,6,0.0255,0.00131,0.393,0.0597,0.455,94.019,264480,-12.132,0
0.605,0.86,7,0.0407,0.616,0.914,0.144,0.964,136.032,128800,-12.4,1
0.163,0.993,0,0.111,0.000128,0.0235,0.435,0.0349,136.528,241053,-4.765,0
0.717,0.685,6,0.194,0.000848,3.96e-05,0.115,0.55,163.793,212320,-9.979,1
0.283,0.487,4,0.0397,0.329,0.0101,0.205,0.0739,109.685,428560,-7.979,0
0.733,0.442,10,0.37,0.0239,0.0,0.133,0.86,181.634,205560,-14.498,0
0.408,0.708,10,0.0462,0.0499,5.68e-06,0.746,0.366,107.467,253600,-7.334,1
0.437,0.966,11,0.0653,0.00053,0.000249,0.138,0.743,111.907,124160,-4.788,1
0.141,0.00327,0,0.045,0.958,0.899,0.243,0.199,79.699,114040,-34.883,1
0.205,0.95,2,0.108,0.000925,0.1,0.432,0.0635,97.761,321347,-5.769,0
0.378,0.492,10,0.0284,0.00187,0.81,0.0796,0.215,152.041,353093,-12.501,1
0.266,0.699,9,0.0369,0.00384,0.631,0.511,0.133,111.115,329573,-7.491,0
0.516,0.931,9,0.0784,0.00126,2.14e-06,0.0892,0.647,150.044,190253,-3.351,1
0.606,0.0731,4,0.0555,0.975,0.00579,0.108,0.674,100.368,187440,-21.566,1
0.153,0.958,9,0.0766,6.25e-06,0.545,0.345,0.124,106.551,255200,-5.637,1
0.542,0.745,2,0.0344,0.00112,0.0043,0.235,0.444,76.929,345893,-6.769,1
0.536,0.272,9,0.0281,0.511,0.873,0.0677,0.301,92.845,243800,-14.858,1
0.57,0.338,2,0.0526,0.787,0.000306,0.708,0.486,138.844,191213,-11.931,0
0.115,0.905,9,0.131,0.000188,0.209,0.189,0.193,83.979,397267,-7.437,1
0.768,0.836,6,0.172,0.175,0.0,0.298,0.731,77.509,192120,-5.64,1
0.645,0.647,4,0.0342,0.0504,6.9e-05,0.0672,0.605,77.999,264852,-6.194,0
0.395,0.886,4,0.0615,0.000387,1.48e-05,0.0938,0.224,101.562,229800,-13.165,1
0.44,0.937,2,0.0623,0.000422,2.35e-05,0.799,0.498,116.42,190693,-2.418,1
0.663,0.491,1,0.0601,0.0304,0.0,0.0952,0.0427,76.957,286240,-7.194,1
0.465,0.803,7,0.0452,5.18e-05,0.0465,0.0809,0.493,93.899,224680,-6.764,1
0.195,0.977,9,0.1,1.53e-06,0.824,0.103,0.107,115.225,369573,-5.166,1
0.597,0.837,5,0.0385,0.000863,0.0,0.107,0.531,125.971,328000,-6.382,1
0.315,0.968,10,0.139,0.000177,9.38e-05,0.129,0.518,105.692,176147,-3.554,0
0.674,0.884,1,0.0855,0.044,0.861,0.0918,0.0352,105.202,303040,-11.119,1
0.309,0.972,1,0.127,1.02e-05,0.142,0.202,0.564,134.013,233587,-3.889,1
0.698,0.268,7,0.0343,0.823,0.946,0.0742,0.872,128.043,70573,-15.949,0
0.474,0.902,0,0.0491,0.000164,0.262,0.231,0.324,160.056,288733,-6.087,1
0.475,0.547,3,0.0282,0.107,0.00269,0.971,0.137,133.927,485227,-7.75,1
0.493,0.87,11,0.033,0.00275,0.00059,0.181,0.33,103.073,279227,-6.656,0
0.632,0.63,10,0.0704,0.162,0.0,0.0385,0.728,80.66,224280,-4.851,1
0.557,0.175,2,0.0318,0.92,0.0,0.137,0.386,109.612,152133,-14.638,1
0.681,0.681,1,0.217,0.114,0.0088,0.044,0.811,154.446,197707,-8.307,1
0.573,0.909,10,0.0516,0.00418,0.00333,0.0825,0.517,108.27,241467,-7.894,0
0.754,0.77,11,0.0272,0.133,0.747,0.293,0.904,97.109,143987,-7.83,0
0.512,0.926,7,0.0371,0.000473,0.843,0.345,0.354,143.954,296773,-3.556,0
0.343,0.669,4,0.0363,0.319,0.0,0.105,0.578,169.874,205200,-3.493,1
0.304,0.147,3,0.0313,0.924,0.00846,0.228,0.159,79.89,166987,-16.031,1
0.495,0.0619,2,0.0745,0.965,0.445,0.0984,0.0911,124.213,377667,-20.571,1
0.79,0.704,4,0.258,0.0137,0.0,0.304,0.618,175.484,171642,-9.964,0
0.592,0.423,2,0.0264,0.646,0.0,0.0745,0.801,98.545,168373,-12.923,1
0.703,0.842,5,0.042,0.66,0.0,0.938,0.965,106.134,336602,-7.217,1
0.799,0.324,2,0.0315,0.756,0.863,0.157,0.207,96.036,316493,-14.581,1
0.723,0.824,1,0.254,0.00599,0.0,0.932,0.441,90.995,266453,-5.488,1
0.384,0.225,5,0.458,0.844,0.0,0.751,0.64,159.034,43373,-23.854,0
0.24,0.222,2,0.0299,0.672,0.0,0.123,0.362,93.539,271600,-12.885,1
0.57,0.946,5,0.073,0.276,0.0,0.441,0.854,100.302,216493,-5.624,1
0.876,0.821,3,0.0651,0.109,0.0,0.114,0.856,114.013,290520,-4.402,0
0.533,0.372,7,0.0333,0.777,0.861,0.214,0.399,106.266,196133,-15.594,1
0.338,0.665,4,0.0282,0.0126,0.834,0.0857,0.415,169.976,365240,-8.118,1
0.632,0.183,4,0.0934,0.985,0.903,0.0864,0.265,135.083,149813,-16.583,1
0.664,0.76,9,0.0311,0.473,0.0,0.0682,0.443,105.003,305173,-6.121,1
0.579,0.259,0,0.0291,0.969,0.919,0.134,0.0667,94.044,298107,-12.191,1
0.718,0.763,1,0.276,0.0231,0.0,0.171,0.623,92.988,338133,-6.58,1
0.167,0.443,1,0.031,0.352,0.865,0.36,0.0388,66.164,75573,-8.262,0
0.453,0.988,2,0.116,3.98e-05,1.89e-05,0.188,0.136,100.482,213507,-6.067,1
0.176,0.233,5,0.0586,0.717,0.914,0.0914,0.0793,132.614,658013,-18.967,0
0.555,0.286,7,0.041,0.811,0.0,0.112,0.509,100.487,178947,-9.929,1
0.746,0.902,1,0.0939,0.0107,0.000111,0.0313,0.881,120.001,150000,-13.113,1
0.85,0.667,9,0.0384,0.447,0.000193,0.263,0.976,102.84,186456,-8.818,0
0.28,0.235,6,0.0439,0.807,0.0,0.223,0.26,117.898,188333,-17.791,1
0.351,0.942,10,0.111,0.00217,8.06e-05,0.971,0.21,92.04,194678,-4.653,1
0.3,0.851,1,0.0719,3.84e-05,1.43e-05,0.306,0.309,92.2,281467,-4.113,0
0.221,0.976,7,0.178,0.00075,1.03e-06,0.228,0.553,189.842,215533,-2.274,0
0.448,0.936,1,0.0632,0.507,0.0,0.205,0.663,101.945,364704,-4.694,1
0.544,0.381,11,0.0341,0.519,1.46e-06,0.116,0.233,120.025,261907,-6.111,1
0.738,0.881,10,0.161,0.159,0.0,0.352,0.673,100.629,81973,-6.501,1
0.884,0.51,9,0.0392,0.0436,0.000333,0.0615,0.855,91.453,211987,-4.679,0
0.432,0.984,9,0.894,0.817,2.16e-05,0.867,0.0325,112.036,345240,-8.041,1
0.651,0.919,3,0.105,0.00176,0.715,0.375,0.601,171.993,253411,-2.712,0
0.0,0.313,6,0.0,0.94,8.58e-06,0.0876,0.0,0.0,11907,-16.433,1
0.679,0.474,6,0.0294,0.546,0.00149,0.373,0.197,117.947,265733,-6.323,1
0.586,0.743,8,0.0394,0.0703,0.000121,0.102,0.458,174.084,268133,-7.924,1
0.289,0.946,0,0.0758,0.00502,0.00013,0.126,0.189,161.157,237440,-4.462,1
0.404,0.964,2,0.062,5.58e-05,0.0012,0.137,0.404,75.008,271491,-3.668,1
0.284,0.723,5,0.0311,0.0108,0.000147,0.108,0.344,114.947,251813,-8.363,1
0.523,0.877,3,0.0503,0.00294,0.0,0.59,0.29,131.026,172187,-5.088,0
0.735,0.755,8,0.0911,0.00133,0.851,0.521,0.614,120.884,369240,-8.941,0
0.536,0.603,9,0.238,0.0151,0.0562,0.161,0.326,150.066,113627,-9.855,1
0.767,0.72,10,0.0629,0.281,0.0,0.13,0.926,106.893,262653,-7.379,0
0.566,0.92,4,0.035,0.000414,0.0204,0.182,0.913,131.889,238600,-6.31,1
0.382,0.688,9,0.0419,0.268,0.0928,0.184,0.207,121.352,430347,-12.569,1
0.701,0.762,9,0.0605,0.71,1.66e-05,0.225,0.712,91.417,193720,-8.994,1
0.205,0.122,0,0.0377,0.66,0.855,0.11,0.0363,83.898,133467,-22.946,0
0.6,0.655,4,0.0273,0.357,0.0,0.107,0.825,155.861,217400,-8.454,1
0.617,0.612,10,0.036,0.244,0.00387,0.103,0.973,75.007,187640,-7.82,1
0.645,0.529,0,0.0339,0.255,0.000339,0.12,0.367,163.563,292400,-8.443,0
0.42,0.885,0,0.0466,0.00243,0.921,0.31,0.68,159.853,148293,-6.611,1
0.563,0.746,4,0.0513,0.581,5.59e-05,0.368,0.688,102.846,298000,-8.866,0
0.534,0.578,0,0.0251,0.0472,0.235,0.179,0.179,133.989,304027,-7.283,1
0.557,0.0271,4,0.0394,0.932,0.0,0.248,0.229,99.648,145840,-14.84,1
0.563,0.738,5,0.0265,0.316,0.111,0.35,0.528,103.965,264520,-6.986,1
0.171,0.944,7,0.108,5.74e-05,0.0038,0.17,0.671,199.501,225173,-7.045,1
0.487,0.813,5,0.084,0.0444,0.000925,0.118,0.82,184.347,242027,-6.463,0
